celebrity_name,season,week,judge_total,judge_mean,judge_count,judge1_score,judge2_score,judge3_score,judge4_score,placement,elimination_week,is_elimination_week,celebrity_industry,industry_category,age,age_group,partner,partner_experience,home_country,home_state,is_us,weekly_rank,weekly_rank_pct
Drew Carey,18,3,30.0,7.5,4,7.0,7.0,8.0,8.0,8,6.0,False,Comedian,Entertainment,55,46-55,Cheryl Burke,16,United States,Ohio,1,9.0,1.0
Drew Carey,18,4,33.0,8.25,4,8.0,8.0,9.0,8.0,8,6.0,False,Comedian,Entertainment,55,46-55,Cheryl Burke,16,United States,Ohio,1,4.0,0.5
Drew Carey,18,5,28.0,7.0,4,7.0,7.0,7.0,7.0,8,6.0,False,Comedian,Entertainment,55,46-55,Cheryl Burke,16,United States,Ohio,1,9.0,1.0
Drew Carey,18,6,32.0,8.0,4,8.0,9.0,7.0,8.0,8,6.0,True,Comedian,Entertainment,55,46-55,Cheryl Burke,16,United States,Ohio,1,7.0,0.9375
Antonio Sabato Jr.,19,1,25.0,6.25,4,6.0,6.0,6.0,7.0,8,7.0,False,Actor/Actress,Entertainment,42,36-45,Cheryl Burke,17,Italy,Unknown,0,10.0,0.8076923076923077
Antonio Sabato Jr.,19,2,31.0,7.75,4,8.0,7.0,8.0,8.0,8,7.0,False,Actor/Actress,Entertainment,42,36-45,Cheryl Burke,17,Italy,Unknown,0,5.0,0.4583333333333333
Antonio Sabato Jr.,19,3,29.0,7.25,4,7.0,7.0,7.0,8.0,8,7.0,False,Actor/Actress,Entertainment,42,36-45,Cheryl Burke,17,Italy,Unknown,0,8.0,0.7727272727272727
Antonio Sabato Jr.,19,4,29.0,7.25,4,7.0,7.0,7.0,8.0,8,7.0,False,Actor/Actress,Entertainment,42,36-45,Cheryl Burke,17,Italy,Unknown,0,6.0,0.65
Antonio Sabato Jr.,19,5,28.0,7.0,4,8.0,6.0,7.0,7.0,8,7.0,False,Actor/Actress,Entertainment,42,36-45,Cheryl Burke,17,Italy,Unknown,0,6.0,0.6666666666666666
Antonio Sabato Jr.,19,6,28.0,7.0,4,7.0,7.0,7.0,7.0,8,7.0,False,Actor/Actress,Entertainment,42,36-45,Cheryl Burke,17,Italy,Unknown,0,8.0,0.9444444444444444
Antonio Sabato Jr.,19,7,29.5,7.375,4,7.0,7.5,7.5,7.5,8,7.0,True,Actor/Actress,Entertainment,42,36-45,Cheryl Burke,17,Italy,Unknown,0,7.0,0.875
Ryan Lochte,23,1,24.0,6.0,4,6.0,6.0,6.0,6.0,7,8.0,False,Athlete,Sports,32,26-35,Cheryl Burke,18,United States,New York,1,9.0,0.7307692307692307
Ryan Lochte,23,2,24.0,6.0,4,6.0,6.0,6.0,6.0,7,8.0,False,Athlete,Sports,32,26-35,Cheryl Burke,18,United States,New York,1,10.0,0.8461538461538461
Ryan Lochte,23,3,25.0,6.25,4,6.0,7.0,6.0,6.0,7,8.0,False,Athlete,Sports,32,26-35,Cheryl Burke,18,United States,New York,1,8.0,0.75
Ryan Lochte,23,4,22.0,7.333333333333333,3,7.0,7.0,8.0,,7,8.0,False,Athlete,Sports,32,26-35,Cheryl Burke,18,United States,New York,1,9.0,0.8181818181818182
Ryan Lochte,23,5,24.0,8.0,3,8.0,8.0,8.0,,7,8.0,False,Athlete,Sports,32,26-35,Cheryl Burke,18,United States,New York,1,6.0,0.8333333333333334
Ryan Lochte,23,6,30.0,7.5,4,7.0,8.0,8.0,7.0,7,8.0,False,Athlete,Sports,32,26-35,Cheryl Burke,18,United States,New York,1,7.0,0.8333333333333334
Ryan Lochte,23,7,33.0,8.25,4,8.5,8.0,8.0,8.5,7,8.0,False,Athlete,Sports,32,26-35,Cheryl Burke,18,United States,New York,1,6.0,0.8125
Ryan Lochte,23,8,26.0,8.666666666666666,3,8.0,9.0,9.0,,7,8.0,True,Athlete,Sports,32,26-35,Cheryl Burke,18,United States,New York,1,5.0,0.7142857142857143
Terrell Owens,25,1,15.0,5.0,3,5.0,5.0,5.0,,6,8.0,False,Athlete,Sports,43,36-45,Cheryl Burke,19,United States,Alabama,1,12.0,0.9230769230769231
Terrell Owens,25,2,19.5,6.5,3,6.5,6.0,7.0,,6,8.0,False,Athlete,Sports,43,36-45,Cheryl Burke,19,United States,Alabama,1,9.0,0.7307692307692307
Terrell Owens,25,3,21.0,7.0,3,7.0,7.0,7.0,,6,8.0,False,Athlete,Sports,43,36-45,Cheryl Burke,19,United States,Alabama,1,6.0,0.7272727272727273
Terrell Owens,25,4,24.0,8.0,3,8.0,8.0,8.0,,6,8.0,False,Athlete,Sports,43,36-45,Cheryl Burke,19,United States,Alabama,1,4.0,0.5909090909090909
Terrell Owens,25,5,25.0,8.333333333333334,3,9.0,8.0,8.0,,6,8.0,False,Athlete,Sports,43,36-45,Cheryl Burke,19,United States,Alabama,1,6.0,0.65
Terrell Owens,25,6,37.0,9.25,4,9.0,9.0,10.0,9.0,6,8.0,False,Athlete,Sports,43,36-45,Cheryl Burke,19,United States,Alabama,1,3.0,0.3333333333333333
Terrell Owens,25,7,24.5,8.166666666666666,3,8.0,8.0,8.5,,6,8.0,False,Athlete,Sports,43,36-45,Cheryl Burke,19,United States,Alabama,1,7.0,0.875
Terrell Owens,25,8,25.5,8.5,3,8.5,8.5,8.5,,6,8.0,True,Athlete,Sports,43,36-45,Cheryl Burke,19,United States,Alabama,1,4.0,0.6666666666666666
Juan Pablo Di Pace,27,1,22.0,7.333333333333333,3,7.0,7.0,8.0,,5,8.0,False,Actor/Actress,Entertainment,39,36-45,Cheryl Burke,20,Argentina,Unknown,0,3.0,0.2692307692307692
Juan Pablo Di Pace,27,2,26.0,8.666666666666666,3,9.0,8.0,9.0,,5,8.0,False,Actor/Actress,Entertainment,39,36-45,Cheryl Burke,20,Argentina,Unknown,0,1.0,0.16666666666666666
Juan Pablo Di Pace,27,3,30.0,10.0,3,10.0,10.0,10.0,,5,8.0,False,Actor/Actress,Entertainment,39,36-45,Cheryl Burke,20,Argentina,Unknown,0,1.0,0.09090909090909091
Juan Pablo Di Pace,27,4,24.0,8.0,3,8.0,8.0,8.0,,5,8.0,False,Actor/Actress,Entertainment,39,36-45,Cheryl Burke,20,Argentina,Unknown,0,5.0,0.55
Juan Pablo Di Pace,27,5,29.0,9.666666666666666,3,10.0,9.0,10.0,,5,8.0,False,Actor/Actress,Entertainment,39,36-45,Cheryl Burke,20,Argentina,Unknown,0,1.0,0.16666666666666666
Juan Pablo Di Pace,27,6,30.0,10.0,3,10.0,10.0,10.0,,5,8.0,False,Actor/Actress,Entertainment,39,36-45,Cheryl Burke,20,Argentina,Unknown,0,1.0,0.16666666666666666
Juan Pablo Di Pace,27,7,28.0,9.333333333333334,3,9.5,9.0,9.5,,5,8.0,False,Actor/Actress,Entertainment,39,36-45,Cheryl Burke,20,Argentina,Unknown,0,3.0,0.375
Juan Pablo Di Pace,27,8,30.0,10.0,3,10.0,10.0,10.0,,5,8.0,True,Actor/Actress,Entertainment,39,36-45,Cheryl Burke,20,Argentina,Unknown,0,1.0,0.16666666666666666
Ray Lewis,28,1,15.0,5.0,3,5.0,5.0,5.0,,11,-1.0,False,Athlete,Sports,44,36-45,Cheryl Burke,21,United States,Florida,1,9.0,0.7916666666666666
Ray Lewis,28,2,15.0,5.0,3,5.0,5.0,5.0,,11,-1.0,False,Athlete,Sports,44,36-45,Cheryl Burke,21,United States,Florida,1,10.0,0.875
AJ McLean,29,1,18.0,6.0,3,6.0,6.0,6.0,,7,9.0,False,Singer/Rapper,Entertainment,42,36-45,Cheryl Burke,22,United States,Florida,1,6.0,0.5333333333333333
AJ McLean,29,2,19.0,6.333333333333333,3,7.0,6.0,6.0,,7,9.0,False,Singer/Rapper,Entertainment,42,36-45,Cheryl Burke,22,United States,Florida,1,5.0,0.3333333333333333
AJ McLean,29,3,21.0,7.0,3,7.0,7.0,7.0,,7,9.0,False,Singer/Rapper,Entertainment,42,36-45,Cheryl Burke,22,United States,Florida,1,7.0,0.5357142857142857
AJ McLean,29,4,24.0,8.0,3,8.0,8.0,8.0,,7,9.0,False,Singer/Rapper,Entertainment,42,36-45,Cheryl Burke,22,United States,Florida,1,3.0,0.38461538461538464
AJ McLean,29,5,24.0,8.0,3,8.0,8.0,8.0,,7,9.0,False,Singer/Rapper,Entertainment,42,36-45,Cheryl Burke,22,United States,Florida,1,5.0,0.5833333333333334
AJ McLean,29,6,27.0,9.0,3,9.0,9.0,9.0,,7,9.0,False,Singer/Rapper,Entertainment,42,36-45,Cheryl Burke,22,United States,Florida,1,1.0,0.22727272727272727
AJ McLean,29,7,26.0,8.666666666666666,3,9.0,8.0,9.0,,7,9.0,False,Singer/Rapper,Entertainment,42,36-45,Cheryl Burke,22,United States,Florida,1,5.0,0.6
AJ McLean,29,8,27.0,9.0,3,9.0,9.0,9.0,,7,9.0,False,Singer/Rapper,Entertainment,42,36-45,Cheryl Burke,22,United States,Florida,1,5.0,0.6875
AJ McLean,29,9,24.9998,8.333266666666667,3,7.6666,8.6666,8.6666,,7,9.0,True,Singer/Rapper,Entertainment,42,36-45,Cheryl Burke,22,United States,Florida,1,6.0,0.8571428571428571
Cody Rigsby,30,1,24.0,6.0,4,6.0,6.0,6.0,6.0,3,,False,Fitness Instructor,Other,34,26-35,Cheryl Burke,23,United States,California,1,9.0,0.7
Cody Rigsby,30,2,24.0,6.0,4,6.0,6.0,6.0,6.0,3,,False,Fitness Instructor,Other,34,26-35,Cheryl Burke,23,United States,California,1,10.0,0.7333333333333333
Cody Rigsby,30,3,18.0,6.0,3,6.0,6.0,6.0,,3,,False,Fitness Instructor,Other,34,26-35,Cheryl Burke,23,United States,California,1,14.0,1.0
Cody Rigsby,30,4,29.0,7.25,4,7.5,6.5,7.5,7.5,3,,False,Fitness Instructor,Other,34,26-35,Cheryl Burke,23,United States,California,1,11.0,0.8461538461538461
Cody Rigsby,30,5,32.0,8.0,4,8.0,8.0,8.0,8.0,3,,False,Fitness Instructor,Other,34,26-35,Cheryl Burke,23,United States,California,1,9.0,0.8636363636363636
Cody Rigsby,30,6,36.0,9.0,4,9.0,9.0,9.0,9.0,3,,False,Fitness Instructor,Other,34,26-35,Cheryl Burke,23,United States,California,1,5.0,0.6
Cody Rigsby,30,7,36.0,9.0,4,8.5,8.5,9.5,9.5,3,,False,Fitness Instructor,Other,34,26-35,Cheryl Burke,23,United States,California,1,5.0,0.5555555555555556
Cody Rigsby,30,8,38.0,9.5,4,10.0,10.0,9.0,9.0,3,,False,Fitness Instructor,Other,34,26-35,Cheryl Burke,23,United States,California,1,5.0,0.625
Cody Rigsby,30,9,35.5,8.875,4,9.0,9.0,8.5,9.0,3,,False,Fitness Instructor,Other,34,26-35,Cheryl Burke,23,United States,California,1,6.0,1.0
Cody Rigsby,30,10,38.0,9.5,4,9.5,9.5,9.5,9.5,3,,False,Fitness Instructor,Other,34,26-35,Cheryl Burke,23,United States,California,1,4.0,1.0
Sam Champion,31,1,20.0,5.0,4,5.0,5.0,5.0,5.0,13,4.0,False,News Anchor,Media,61,>55,Cheryl Burke,24,United States,Kentucky,1,12.0,0.8125
Sam Champion,31,2,26.0,6.5,4,6.0,6.0,7.0,7.0,13,4.0,False,News Anchor,Media,61,>55,Cheryl Burke,24,United States,Kentucky,1,11.0,0.7333333333333333
Sam Champion,31,3,25.0,6.25,4,6.0,6.0,6.0,7.0,13,4.0,False,News Anchor,Media,61,>55,Cheryl Burke,24,United States,Kentucky,1,12.0,0.8571428571428571
Sam Champion,31,4,25.0,6.25,4,7.0,6.0,6.0,6.0,13,4.0,True,News Anchor,Media,61,>55,Cheryl Burke,24,United States,Kentucky,1,13.0,1.0
Cloris Leachman,7,1,16.0,5.333333333333333,3,6.0,5.0,5.0,,7,6.0,False,Actor/Actress,Entertainment,82,>55,Corky Ballas,0,United States,Iowa,1,12.0,0.9230769230769231
Cloris Leachman,7,2,15.0,5.0,3,5.0,5.0,5.0,,7,6.0,False,Actor/Actress,Entertainment,82,>55,Corky Ballas,0,United States,Iowa,1,11.0,1.0
Cloris Leachman,7,3,16.0,5.333333333333333,3,6.0,5.0,5.0,,7,6.0,False,Actor/Actress,Entertainment,82,>55,Corky Ballas,0,United States,Iowa,1,9.0,1.0
Cloris Leachman,7,4,22.0,7.333333333333333,3,8.0,7.0,7.0,,7,6.0,False,Actor/Actress,Entertainment,82,>55,Corky Ballas,0,United States,Iowa,1,5.0,0.6666666666666666
Cloris Leachman,7,5,21.0,7.0,3,7.0,7.0,7.0,,7,6.0,False,Actor/Actress,Entertainment,82,>55,Corky Ballas,0,United States,Iowa,1,7.0,0.9375
Cloris Leachman,7,6,15.0,5.0,3,5.0,5.0,5.0,,7,6.0,True,Actor/Actress,Entertainment,82,>55,Corky Ballas,0,United States,Iowa,1,7.0,1.0
Florence Henderson,11,1,18.0,6.0,3,6.0,6.0,6.0,,8,5.0,False,Actor/Actress,Entertainment,76,>55,Corky Ballas,1,United States,Indiana,1,7.0,0.625
Florence Henderson,11,2,19.0,6.333333333333333,3,7.0,6.0,6.0,,8,5.0,False,Actor/Actress,Entertainment,76,>55,Corky Ballas,1,United States,Indiana,1,8.0,0.7272727272727273
Florence Henderson,11,3,20.0,6.666666666666667,3,7.0,6.0,7.0,,8,5.0,False,Actor/Actress,Entertainment,76,>55,Corky Ballas,1,United States,Indiana,1,7.0,0.75
Florence Henderson,11,4,17.5,5.833333333333333,3,6.0,6.0,5.5,,8,5.0,False,Actor/Actress,Entertainment,76,>55,Corky Ballas,1,United States,Indiana,1,6.0,0.6666666666666666
Florence Henderson,11,5,21.0,7.0,3,7.0,7.0,7.0,,8,5.0,True,Actor/Actress,Entertainment,76,>55,Corky Ballas,1,United States,Indiana,1,6.0,0.75
Pamela Anderson,10,1,21.0,7.0,3,7.0,6.0,8.0,,6,7.0,False,Model,Model,42,36-45,Damian Whitewood,0,Canada,Unknown,0,3.0,0.3181818181818182
Pamela Anderson,10,2,22.0,7.333333333333333,3,7.0,7.0,8.0,,6,7.0,False,Model,Model,42,36-45,Damian Whitewood,0,Canada,Unknown,0,4.0,0.36363636363636365
Pamela Anderson,10,3,21.0,7.0,3,7.0,7.0,7.0,,6,7.0,False,Model,Model,42,36-45,Damian Whitewood,0,Canada,Unknown,0,4.0,0.5
Pamela Anderson,10,4,23.5,7.833333333333333,3,7.5,7.5,8.5,,6,7.0,False,Model,Model,42,36-45,Damian Whitewood,0,Canada,Unknown,0,3.0,0.3333333333333333
Pamela Anderson,10,5,21.0,7.0,3,7.0,6.0,8.0,,6,7.0,False,Model,Model,42,36-45,Damian Whitewood,0,Canada,Unknown,0,5.0,0.625
Pamela Anderson,10,6,29.9998,9.999933333333333,3,9.6666,9.6666,10.6666,,6,7.0,False,Model,Model,42,36-45,Damian Whitewood,0,Canada,Unknown,0,4.0,0.5714285714285714
Pamela Anderson,10,7,25.5,8.5,3,8.5,8.5,8.5,,6,7.0,True,Model,Model,42,36-45,Damian Whitewood,0,Canada,Unknown,0,4.0,0.75
Nelly,29,1,16.0,5.333333333333333,3,5.0,5.0,6.0,,3,,False,Singer/Rapper,Entertainment,45,36-45,Daniella Karagach,0,United States,Texas,1,12.0,0.8
Nelly,29,2,18.0,6.0,3,6.0,6.0,6.0,,3,,False,Singer/Rapper,Entertainment,45,36-45,Daniella Karagach,0,United States,Texas,1,6.0,0.5666666666666667
Nelly,29,3,18.0,6.0,3,6.0,6.0,6.0,,3,,False,Singer/Rapper,Entertainment,45,36-45,Daniella Karagach,0,United States,Texas,1,11.0,0.8214285714285714
Nelly,29,4,21.0,7.0,3,7.0,7.0,7.0,,3,,False,Singer/Rapper,Entertainment,45,36-45,Daniella Karagach,0,United States,Texas,1,10.0,0.8846153846153846
Nelly,29,5,24.0,8.0,3,8.0,8.0,8.0,,3,,False,Singer/Rapper,Entertainment,45,36-45,Daniella Karagach,0,United States,Texas,1,5.0,0.5833333333333334
Nelly,29,6,24.0,8.0,3,8.0,8.0,8.0,,3,,False,Singer/Rapper,Entertainment,45,36-45,Daniella Karagach,0,United States,Texas,1,7.0,0.6818181818181818
Nelly,29,7,27.0,9.0,3,9.0,9.0,9.0,,3,,False,Singer/Rapper,Entertainment,45,36-45,Daniella Karagach,0,United States,Texas,1,2.0,0.3
Nelly,29,8,24.0,8.0,3,8.0,8.0,8.0,,3,,False,Singer/Rapper,Entertainment,45,36-45,Daniella Karagach,0,United States,Texas,1,8.0,1.0
Nelly,29,9,24.0,8.0,3,8.0,8.0,8.0,,3,,False,Singer/Rapper,Entertainment,45,36-45,Daniella Karagach,0,United States,Texas,1,7.0,1.0
Nelly,29,10,28.0,9.333333333333334,3,9.5,9.0,9.5,,3,,False,Singer/Rapper,Entertainment,45,36-45,Daniella Karagach,0,United States,Texas,1,6.0,1.0
Nelly,29,11,28.5,9.5,3,9.5,9.5,9.5,,3,,False,Singer/Rapper,Entertainment,45,36-45,Daniella Karagach,0,United States,Texas,1,4.0,1.0
Iman Shumpert,30,1,21.0,5.25,4,7.0,4.0,5.0,5.0,1,,False,Athlete,Sports,31,26-35,Daniella Karagach,1,United States,Illinois,1,14.0,0.9333333333333333
Iman Shumpert,30,2,25.0,6.25,4,7.0,6.0,6.0,6.0,1,,False,Athlete,Sports,31,26-35,Daniella Karagach,1,United States,Illinois,1,9.0,0.6
Iman Shumpert,30,3,19.0,6.333333333333333,3,7.0,6.0,6.0,,1,,False,Athlete,Sports,31,26-35,Daniella Karagach,1,United States,Illinois,1,12.0,0.8928571428571429
Iman Shumpert,30,4,31.5,7.875,4,8.5,6.5,8.5,8.0,1,,False,Athlete,Sports,31,26-35,Daniella Karagach,1,United States,Illinois,1,9.0,0.6923076923076923
Iman Shumpert,30,5,28.0,7.0,4,7.0,7.0,7.0,7.0,1,,False,Athlete,Sports,31,26-35,Daniella Karagach,1,United States,Illinois,1,11.0,1.0
Iman Shumpert,30,6,40.0,10.0,4,10.0,10.0,10.0,10.0,1,,False,Athlete,Sports,31,26-35,Daniella Karagach,1,United States,Illinois,1,1.0,0.15
Iman Shumpert,30,7,34.0,8.5,4,9.5,7.5,8.5,8.5,1,,False,Athlete,Sports,31,26-35,Daniella Karagach,1,United States,Illinois,1,6.0,0.7777777777777778
Iman Shumpert,30,8,35.0,8.75,4,9.0,8.0,9.0,9.0,1,,False,Athlete,Sports,31,26-35,Daniella Karagach,1,United States,Illinois,1,7.0,0.875
Iman Shumpert,30,9,37.5,9.375,4,9.5,9.0,10.0,9.0,1,,False,Athlete,Sports,31,26-35,Daniella Karagach,1,United States,Illinois,1,3.0,0.5833333333333334
Iman Shumpert,30,10,40.0,10.0,4,10.0,10.0,10.0,10.0,1,,False,Athlete,Sports,31,26-35,Daniella Karagach,1,United States,Illinois,1,1.0,0.375
Joseph Baena,31,1,23.0,5.75,4,6.0,5.0,6.0,6.0,11,5.0,False,Actor/Actress,Entertainment,24,≤25,Daniella Karagach,2,United States,California,1,9.0,0.5625
Joseph Baena,31,2,24.0,6.0,4,6.0,6.0,6.0,6.0,11,5.0,False,Actor/Actress,Entertainment,24,≤25,Daniella Karagach,2,United States,California,1,13.0,0.8666666666666667
Joseph Baena,31,3,29.0,7.25,4,8.0,7.0,7.0,7.0,11,5.0,False,Actor/Actress,Entertainment,24,≤25,Daniella Karagach,2,United States,California,1,7.0,0.5357142857142857
Joseph Baena,31,4,28.0,7.0,4,7.0,7.0,7.0,7.0,11,5.0,False,Actor/Actress,Entertainment,24,≤25,Daniella Karagach,2,United States,California,1,11.0,0.8846153846153846
Joseph Baena,31,5,35.0,8.75,4,9.0,8.5,9.0,8.5,11,5.0,True,Actor/Actress,Entertainment,24,≤25,Daniella Karagach,2,United States,California,1,10.0,0.8333333333333334
Jason Mraz,32,1,21.0,7.0,3,7.0,7.0,7.0,,2,,False,Singer/Rapper,Entertainment,46,46-55,Daniella Karagach,3,United States,Virginia,1,2.0,0.17857142857142858
Jason Mraz,32,2,24.0,8.0,3,8.0,8.0,8.0,,2,,False,Singer/Rapper,Entertainment,46,46-55,Daniella Karagach,3,United States,Virginia,1,1.0,0.11538461538461539
Jason Mraz,32,3,34.0,8.5,4,9.0,8.0,9.0,8.0,2,,False,Singer/Rapper,Entertainment,46,46-55,Daniella Karagach,3,United States,Virginia,1,1.0,0.125
Jason Mraz,32,4,24.0,8.0,3,8.0,8.0,8.0,,2,,False,Singer/Rapper,Entertainment,46,46-55,Daniella Karagach,3,United States,Virginia,1,3.0,0.3181818181818182
Jason Mraz,32,5,27.0,9.0,3,9.0,9.0,9.0,,2,,False,Singer/Rapper,Entertainment,46,46-55,Daniella Karagach,3,United States,Virginia,1,3.0,0.3
Jason Mraz,32,6,39.0,9.75,4,9.75,9.75,9.75,9.75,2,,False,Singer/Rapper,Entertainment,46,46-55,Daniella Karagach,3,United States,Virginia,1,3.0,0.3333333333333333
Jason Mraz,32,7,36.0,9.0,4,8.5,8.5,10.0,9.0,2,,False,Singer/Rapper,Entertainment,46,46-55,Daniella Karagach,3,United States,Virginia,1,4.0,0.5625
Jason Mraz,32,8,33.0,8.25,4,8.0,9.0,8.0,8.0,2,,False,Singer/Rapper,Entertainment,46,46-55,Daniella Karagach,3,United States,Virginia,1,6.0,0.8571428571428571
Jason Mraz,32,9,43.0,10.75,4,10.75,10.75,10.75,10.75,2,,False,Singer/Rapper,Entertainment,46,46-55,Daniella Karagach,3,United States,Virginia,1,1.0,0.16666666666666666
Jason Mraz,32,10,28.5,9.5,3,9.5,9.5,9.5,,2,,False,Singer/Rapper,Entertainment,46,46-55,Daniella Karagach,3,United States,Virginia,1,4.0,0.8
Jason Mraz,32,11,30.0,10.0,3,10.0,10.0,10.0,,2,,False,Singer/Rapper,Entertainment,46,46-55,Daniella Karagach,3,United States,Virginia,1,1.0,0.3
Dwight Howard,33,1,22.0,7.333333333333333,3,8.0,7.0,7.0,,6,7.0,False,Athlete,Sports,38,36-45,Daniella Karagach,4,United States,Georgia,1,2.0,0.15384615384615385
Dwight Howard,33,2,22.0,7.333333333333333,3,8.0,7.0,7.0,,6,7.0,False,Athlete,Sports,38,36-45,Daniella Karagach,4,United States,Georgia,1,2.0,0.23076923076923078
Dwight Howard,33,3,26.0,6.5,4,7.0,6.5,6.0,6.5,6,7.0,False,Athlete,Sports,38,36-45,Daniella Karagach,4,United States,Georgia,1,9.0,0.8181818181818182
Dwight Howard,33,4,29.0,7.25,4,7.0,8.0,7.0,7.0,6,7.0,False,Athlete,Sports,38,36-45,Daniella Karagach,4,United States,Georgia,1,9.0,1.0
Dwight Howard,33,5,24.0,8.0,3,8.0,8.0,8.0,,6,7.0,False,Athlete,Sports,38,36-45,Daniella Karagach,4,United States,Georgia,1,6.0,0.875
Dwight Howard,33,6,31.0,10.333333333333334,3,11.0,10.0,10.0,,6,7.0,False,Athlete,Sports,38,36-45,Daniella Karagach,4,United States,Georgia,1,3.0,0.5
Dwight Howard,33,7,24.0,8.0,3,8.0,8.0,8.0,,6,7.0,True,Athlete,Sports,38,36-45,Daniella Karagach,4,United States,Georgia,1,6.0,1.0
Dylan Efron,34,1,10.0,5.0,2,5.0,5.0,,,4,,False,TV Personality,Media,33,26-35,Daniella Karagach (Rumer Willis week 9),0,United States,California,1,9.0,0.75
Dylan Efron,34,2,20.0,6.666666666666667,3,7.0,6.0,7.0,,4,,False,TV Personality,Media,33,26-35,Daniella Karagach (Rumer Willis week 9),0,United States,California,1,9.0,0.6428571428571429
Dylan Efron,34,3,23.0,7.666666666666667,3,7.0,8.0,8.0,,4,,False,TV Personality,Media,33,26-35,Daniella Karagach (Rumer Willis week 9),0,United States,California,1,3.0,0.2916666666666667
Dylan Efron,34,4,23.0,7.666666666666667,3,7.0,8.0,8.0,,4,,False,TV Personality,Media,33,26-35,Daniella Karagach (Rumer Willis week 9),0,United States,California,1,5.0,0.5454545454545454
Dylan Efron,34,5,36.0,9.0,4,9.0,9.0,9.0,9.0,4,,False,TV Personality,Media,33,26-35,Daniella Karagach (Rumer Willis week 9),0,United States,California,1,1.0,0.1
Dylan Efron,34,6,32.0,8.0,4,8.0,8.0,8.0,8.0,4,,False,TV Personality,Media,33,26-35,Daniella Karagach (Rumer Willis week 9),0,United States,California,1,7.0,0.75
Dylan Efron,34,7,38.0,9.5,4,9.75,9.75,8.75,9.75,4,,False,TV Personality,Media,33,26-35,Daniella Karagach (Rumer Willis week 9),0,United States,California,1,4.0,0.5
Dylan Efron,34,8,38.0,9.5,4,9.0,9.5,10.0,9.5,4,,False,TV Personality,Media,33,26-35,Daniella Karagach (Rumer Willis week 9),0,United States,California,1,4.0,0.5625
Dylan Efron,34,9,42.0,10.5,4,10.5,10.5,10.5,10.5,4,,False,TV Personality,Media,33,26-35,Daniella Karagach (Rumer Willis week 9),0,United States,California,1,1.0,0.2857142857142857
Dylan Efron,34,10,27.5,9.166666666666666,3,9.0,9.0,9.5,,4,,False,TV Personality,Media,33,26-35,Daniella Karagach (Rumer Willis week 9),0,United States,California,1,6.0,1.0
Dylan Efron,34,11,29.3332,9.777733333333334,3,9.6666,9.6666,10.0,,4,,False,TV Personality,Media,33,26-35,Daniella Karagach (Rumer Willis week 9),0,United States,California,1,4.0,0.8
Jennie Garth,5,1,21.0,7.0,3,7.0,7.0,7.0,,4,9.0,False,Actor/Actress,Entertainment,35,26-35,Derek Hough,0,United States,Illinois,1,5.0,0.5833333333333334
Jennie Garth,5,2,21.0,7.0,3,7.0,7.0,7.0,,4,9.0,False,Actor/Actress,Entertainment,35,26-35,Derek Hough,0,United States,Illinois,1,5.0,0.6363636363636364
Jennie Garth,5,3,26.0,8.666666666666666,3,9.0,8.0,9.0,,4,9.0,False,Actor/Actress,Entertainment,35,26-35,Derek Hough,0,United States,Illinois,1,4.0,0.45
Jennie Garth,5,4,27.0,9.0,3,8.0,10.0,9.0,,4,9.0,False,Actor/Actress,Entertainment,35,26-35,Derek Hough,0,United States,Illinois,1,2.0,0.3333333333333333
Jennie Garth,5,5,25.0,8.333333333333334,3,8.0,9.0,8.0,,4,9.0,False,Actor/Actress,Entertainment,35,26-35,Derek Hough,0,United States,Illinois,1,5.0,0.625
Jennie Garth,5,6,27.0,9.0,3,9.0,9.0,9.0,,4,9.0,False,Actor/Actress,Entertainment,35,26-35,Derek Hough,0,United States,Illinois,1,3.0,0.42857142857142855
Jennie Garth,5,7,26.5,8.833333333333334,3,8.5,8.5,9.5,,4,9.0,False,Actor/Actress,Entertainment,35,26-35,Derek Hough,0,United States,Illinois,1,2.0,0.3333333333333333
Jennie Garth,5,8,25.0,8.333333333333334,3,8.5,8.5,8.0,,4,9.0,False,Actor/Actress,Entertainment,35,26-35,Derek Hough,0,United States,Illinois,1,4.0,0.8
Jennie Garth,5,9,29.0,9.666666666666666,3,9.5,10.0,9.5,,4,9.0,True,Actor/Actress,Entertainment,35,26-35,Derek Hough,0,United States,Illinois,1,3.0,0.75
Shannon Elizabeth,6,1,21.0,7.0,3,7.0,7.0,7.0,,6,7.0,False,Actor/Actress,Entertainment,34,26-35,Derek Hough,1,United States,Texas,1,6.0,0.5416666666666666
Shannon Elizabeth,6,2,24.0,8.0,3,8.0,8.0,8.0,,6,7.0,False,Actor/Actress,Entertainment,34,26-35,Derek Hough,1,United States,Texas,1,4.0,0.375
Shannon Elizabeth,6,3,24.0,8.0,3,8.0,8.0,8.0,,6,7.0,False,Actor/Actress,Entertainment,34,26-35,Derek Hough,1,United States,Texas,1,4.0,0.4
Shannon Elizabeth,6,4,28.0,9.333333333333334,3,9.0,10.0,9.0,,6,7.0,False,Actor/Actress,Entertainment,34,26-35,Derek Hough,1,United States,Texas,1,3.0,0.3333333333333333
Shannon Elizabeth,6,5,23.0,7.666666666666667,3,8.0,8.0,7.0,,6,7.0,False,Actor/Actress,Entertainment,34,26-35,Derek Hough,1,United States,Texas,1,5.0,0.6875
