season,week,celebrity_name,partner,celebrity_industry,industry_category,home_state,home_country,age,age_group,judge_total,judge_mean,judge_count,p_survive_next,vote_share_hat,total_votes_hat,votes_hat,placement,elimination_week
10,2,Nicole Scherzinger,Derek Hough,Singer/Rapper,Entertainment,Hawaii,United States,31,26-35,28.0,9.333333333333334,3,0.9794134058579447,0.11164320897683984,866666.6666666667,96757.44777992787,1,
10,2,Evan Lysacek,Anna Trebunskaya,Athlete,Sports,Illinois,United States,24,≤25,24.0,8.0,3,0.9778126200637695,0.10364958652449048,866666.6666666667,89829.64165455842,2,
10,2,Erin Andrews,Maksim Chmerkoskiy,Sports Broadcaster,Media,Maine,United States,32,26-35,23.0,7.666666666666667,3,0.9773232579546548,0.10116098047811427,866666.6666666667,87672.84974769905,3,
10,2,Pamela Anderson,Damian Whitewood,Model,Model,Unknown,Canada,42,36-45,22.0,7.333333333333333,3,0.9386528079293767,0.09669123338577948,866666.6666666667,83799.06893434223,6,7.0
10,2,Niecy Nash,Louis van Amstel,Actor/Actress,Entertainment,California,United States,40,36-45,21.0,7.0,3,0.9735224403580303,0.09575609249378016,866666.6666666667,82988.61349460948,5,8.0
10,2,Jake Pavelka,Chelsie Hightower,TV Personality,Media,Texas,United States,32,26-35,20.0,6.666666666666667,3,0.9812149686370044,0.09348636082558641,866666.6666666667,81021.51271550823,7,6.0
10,2,Aiden Turner,Edyta Sliwinska,Actor/Actress,Entertainment,Unknown,England,32,26-35,19.0,6.333333333333333,3,0.9327694140414091,0.08874417634993041,866666.6666666667,76911.61950327303,9,4.0
10,2,Shannen Doherty,Mark Ballas,Actor/Actress,Entertainment,Tennessee,United States,38,36-45,20.0,6.666666666666667,3,0.7634720486656152,0.08384283984073285,866666.6666666667,72663.79452863515,11,2.0
10,2,Chad Ochocinco,Cheryl Burke,Athlete,Sports,Florida,United States,32,26-35,16.0,5.333333333333333,3,0.8976136605513642,0.08073025614077114,866666.6666666667,69966.22198866833,4,9.0
10,2,Kate Gosselin,Tony Dovolani,TV Personality,Media,Pennsylvania,United States,35,26-35,15.0,5.0,3,0.7585485987395804,0.0736755090090553,866666.6666666667,63852.10780784793,8,5.0
10,2,Buzz Aldrin,Ashly DelGrosso,Astronaut,Other,New Jersey,United States,80,>55,12.0,4.0,3,0.7769904973974506,0.07061975597491972,866666.6666666667,61203.7885115971,10,3.0
10,3,Evan Lysacek,Anna Trebunskaya,Athlete,Sports,Illinois,United States,24,≤25,26.0,8.666666666666666,3,0.978348309308673,0.120178567269729,933333.3333333334,112166.6627850804,2,
10,3,Nicole Scherzinger,Derek Hough,Singer/Rapper,Entertainment,Hawaii,United States,31,26-35,23.0,7.666666666666667,3,0.9815520214760831,0.11184008208458512,933333.3333333334,104384.07661227946,1,
10,3,Erin Andrews,Maksim Chmerkoskiy,Sports Broadcaster,Media,Maine,United States,32,26-35,23.0,7.666666666666667,3,0.9784110610202429,0.11166457729645436,933333.3333333334,104220.2721433574,3,
10,3,Jake Pavelka,Chelsie Hightower,TV Personality,Media,Texas,United States,32,26-35,21.0,7.0,3,0.9870168704260083,0.1053760195311382,933333.3333333334,98350.95156239567,7,6.0
10,3,Niecy Nash,Louis van Amstel,Actor/Actress,Entertainment,California,United States,40,36-45,21.0,7.0,3,0.9769384202284793,0.10484634175236421,933333.3333333334,97856.58563553993,5,8.0
10,3,Pamela Anderson,Damian Whitewood,Model,Model,Unknown,Canada,42,36-45,21.0,7.0,3,0.9644543216300602,0.10419392404839439,933333.3333333334,97247.6624451681,6,7.0
10,3,Aiden Turner,Edyta Sliwinska,Actor/Actress,Entertainment,Unknown,England,32,26-35,20.0,6.666666666666667,3,0.9584749238842487,0.10053008020268324,933333.3333333334,93828.0748558377,9,4.0
10,3,Chad Ochocinco,Cheryl Burke,Athlete,Sports,Florida,United States,32,26-35,20.0,6.666666666666667,3,0.9562551609919194,0.10041856562731123,933333.3333333334,93723.99458549048,4,9.0
10,3,Kate Gosselin,Tony Dovolani,TV Personality,Media,Pennsylvania,United States,35,26-35,15.0,5.0,3,0.7896103596108375,0.0802597920660826,933333.3333333334,74909.13926167709,8,5.0
10,3,Buzz Aldrin,Ashly DelGrosso,Astronaut,Other,New Jersey,United States,80,>55,13.0,4.333333333333333,3,0.30161091768981013,0.06069205012125754,933333.3333333334,56645.913446507046,10,3.0
10,4,Evan Lysacek,Anna Trebunskaya,Athlete,Sports,Illinois,United States,24,≤25,26.0,8.666666666666666,3,0.9776158011778547,0.1343896673110365,1000000.0,134389.6673110365,2,
10,4,Nicole Scherzinger,Derek Hough,Singer/Rapper,Entertainment,Hawaii,United States,31,26-35,25.0,8.333333333333334,3,0.9775526858275488,0.13139328954044047,1000000.0,131393.28954044046,1,
10,4,Pamela Anderson,Damian Whitewood,Model,Model,Unknown,Canada,42,36-45,23.5,7.833333333333333,3,0.9420889541688156,0.12398261258009702,1000000.0,123982.61258009702,6,7.0
10,4,Chad Ochocinco,Cheryl Burke,Athlete,Sports,Florida,United States,32,26-35,22.0,7.333333333333333,3,0.9794131947956336,0.12052723643562341,1000000.0,120527.2364356234,4,9.0
10,4,Erin Andrews,Maksim Chmerkoskiy,Sports Broadcaster,Media,Maine,United States,32,26-35,19.5,6.5,3,0.950352250528847,0.1091692247989646,1000000.0,109169.2247989646,3,
10,4,Jake Pavelka,Chelsie Hightower,TV Personality,Media,Texas,United States,32,26-35,19.0,6.333333333333333,3,0.9129194196367554,0.10539394133864817,1000000.0,105393.94133864818,7,6.0
10,4,Niecy Nash,Louis van Amstel,Actor/Actress,Entertainment,California,United States,40,36-45,18.0,6.0,3,0.8855963696591479,0.10075035387446749,1000000.0,100750.35387446749,5,8.0
10,4,Kate Gosselin,Tony Dovolani,TV Personality,Media,Pennsylvania,United States,35,26-35,16.0,5.333333333333333,3,0.7555500441861206,0.08945449615506491,1000000.0,89454.49615506492,8,5.0
10,4,Aiden Turner,Edyta Sliwinska,Actor/Actress,Entertainment,Unknown,England,32,26-35,16.5,5.5,3,0.6275588508714597,0.08493917796565756,1000000.0,84939.17796565755,9,4.0
10,5,Nicole Scherzinger,Derek Hough,Singer/Rapper,Entertainment,Hawaii,United States,31,26-35,29.0,9.666666666666666,3,0.9808822033917788,0.15185516900705257,1066666.6666666667,161978.84694085608,1,
10,5,Evan Lysacek,Anna Trebunskaya,Athlete,Sports,Illinois,United States,24,≤25,27.0,9.0,3,0.9847289620832621,0.14696874738380314,1066666.6666666667,156766.6638760567,2,
10,5,Jake Pavelka,Chelsie Hightower,TV Personality,Media,Texas,United States,32,26-35,23.0,7.666666666666667,3,0.9769931711378097,0.13345543608599705,1066666.6666666667,142352.46515839687,7,6.0
10,5,Erin Andrews,Maksim Chmerkoskiy,Sports Broadcaster,Media,Maine,United States,32,26-35,22.0,7.333333333333333,3,0.9751995896545083,0.12988270956131268,1066666.6666666667,138541.5568654002,3,
10,5,Pamela Anderson,Damian Whitewood,Model,Model,Unknown,Canada,42,36-45,21.0,7.0,3,0.9186663776928171,0.12296567699759554,1066666.6666666667,131163.38879743527,6,7.0
10,5,Chad Ochocinco,Cheryl Burke,Athlete,Sports,Florida,United States,32,26-35,18.0,6.0,3,0.9004855479414422,0.11304453738070652,1066666.6666666667,120580.83987275363,4,9.0
10,5,Niecy Nash,Louis van Amstel,Actor/Actress,Entertainment,California,United States,40,36-45,18.0,6.0,3,0.8633481720337983,0.11096481723469671,1066666.6666666667,118362.47171700983,5,8.0
10,5,Kate Gosselin,Tony Dovolani,TV Personality,Media,Pennsylvania,United States,35,26-35,15.0,5.0,3,0.5833036077284504,0.09086290634883569,1066666.6666666667,96920.43343875807,8,5.0
10,6,Nicole Scherzinger,Derek Hough,Singer/Rapper,Entertainment,Hawaii,United States,31,26-35,35.9999,11.999966666666666,3,0.9742276518291496,0.17339636527818383,1133333.3333333333,196515.88064860832,1,
10,6,Erin Andrews,Maksim Chmerkoskiy,Sports Broadcaster,Media,Maine,United States,32,26-35,34.0,11.333333333333334,3,0.9689516978585117,0.1658313646430595,1133333.3333333333,187942.2132621341,3,
10,6,Chad Ochocinco,Cheryl Burke,Athlete,Sports,Florida,United States,32,26-35,30.9999,10.3333,3,0.9753747030177856,0.15337392979493544,1133333.3333333333,173823.78710092683,4,9.0
10,6,Pamela Anderson,Damian Whitewood,Model,Model,Unknown,Canada,42,36-45,29.9998,9.999933333333331,3,0.9128830497558181,0.1442657147074823,1133333.3333333333,163501.1433351466,6,7.0
10,6,Evan Lysacek,Anna Trebunskaya,Athlete,Sports,Illinois,United States,24,≤25,27.0,9.0,3,0.9216680079368428,0.13278777547238346,1133333.3333333333,150492.81220203458,2,
10,6,Niecy Nash,Louis van Amstel,Actor/Actress,Entertainment,California,United States,40,36-45,25.9998,8.6666,3,0.7710142622703361,0.12002646866261199,1133333.3333333333,136029.99781762692,5,8.0
10,6,Jake Pavelka,Chelsie Hightower,TV Personality,Media,Texas,United States,32,26-35,24.9999,8.3333,3,0.6486353141733037,0.11031838144134339,1133333.3333333333,125027.49896685583,7,6.0
10,7,Evan Lysacek,Anna Trebunskaya,Athlete,Sports,Illinois,United States,24,≤25,27.0,9.0,3,0.9756396080408739,0.20390425081735808,1200000.0,244685.1009808297,2,
10,7,Nicole Scherzinger,Derek Hough,Singer/Rapper,Entertainment,Hawaii,United States,31,26-35,27.0,9.0,3,0.9734791477832735,0.20368410622705146,1200000.0,244420.92747246177,1,
10,7,Chad Ochocinco,Cheryl Burke,Athlete,Sports,Florida,United States,32,26-35,26.0,8.666666666666666,3,0.9722855350101719,0.18127998120718428,1200000.0,217535.97744862112,4,9.0
10,7,Erin Andrews,Maksim Chmerkoskiy,Sports Broadcaster,Media,Maine,United States,32,26-35,25.5,8.5,3,0.8522088431169998,0.1601985320490573,1200000.0,192238.23845886876,3,
10,7,Niecy Nash,Louis van Amstel,Actor/Actress,Entertainment,California,United States,40,36-45,24.5,8.166666666666666,3,0.5735298805226361,0.1257353556336166,1200000.0,150882.4267603399,5,8.0
10,7,Pamela Anderson,Damian Whitewood,Model,Model,Unknown,Canada,42,36-45,25.5,8.5,3,0.3591704593716364,0.12519777406573224,1200000.0,150237.32887887867,6,7.0
10,8,Nicole Scherzinger,Derek Hough,Singer/Rapper,Entertainment,Hawaii,United States,31,26-35,29.5,9.833333333333334,3,0.9641168177723068,0.24149182362726082,1266666.6666666665,305889.643261197,1,
10,8,Evan Lysacek,Anna Trebunskaya,Athlete,Sports,Illinois,United States,24,≤25,26.5,8.833333333333334,3,0.9710370429431264,0.220099910919137,1266666.6666666665,278793.2204975735,2,
10,8,Erin Andrews,Maksim Chmerkoskiy,Sports Broadcaster,Media,Maine,United States,32,26-35,26.5,8.833333333333334,3,0.9624294133931893,0.21915467718504178,1266666.6666666665,277595.9244343862,3,
10,8,Chad Ochocinco,Cheryl Burke,Athlete,Sports,Florida,United States,32,26-35,22.5,7.5,3,0.7980505018671946,0.17439605038291145,1266666.6666666665,220901.6638183545,4,9.0
10,8,Niecy Nash,Louis van Amstel,Actor/Actress,Entertainment,California,United States,40,36-45,21.5,7.166666666666667,3,0.48671354699792735,0.14485753788564906,1266666.6666666665,183486.21465515546,5,8.0
10,9,Nicole Scherzinger,Derek Hough,Singer/Rapper,Entertainment,Hawaii,United States,31,26-35,29.5,9.833333333333334,3,0.9348090501895945,0.2994196399664397,1333333.3333333335,399226.1866219197,1,
10,9,Evan Lysacek,Anna Trebunskaya,Athlete,Sports,Illinois,United States,24,≤25,29.5,9.833333333333334,3,0.9281365933978584,0.2984223721429193,1333333.3333333335,397896.49619055906,2,
10,9,Erin Andrews,Maksim Chmerkoskiy,Sports Broadcaster,Media,Maine,United States,32,26-35,28.0,9.333333333333334,3,0.622854005910948,0.22976544451687048,1333333.3333333335,306353.926022494,3,
10,9,Chad Ochocinco,Cheryl Burke,Athlete,Sports,Florida,United States,32,26-35,26.0,8.666666666666666,3,0.30590584577627067,0.17239254337377055,1333333.3333333335,229856.72449836077,4,9.0
10,10,Nicole Scherzinger,Derek Hough,Singer/Rapper,Entertainment,Hawaii,United States,31,26-35,28.7777,9.592566666666666,3,0.9610957589894028,0.412265159358753,1400000.0,577171.2231022542,1,
10,10,Erin Andrews,Maksim Chmerkoskiy,Sports Broadcaster,Media,Maine,United States,32,26-35,26.9998,8.999933333333333,3,0.7214608531838674,0.30119283249271095,1400000.0,421669.9654897953,3,
10,10,Evan Lysacek,Anna Trebunskaya,Athlete,Sports,Illinois,United States,24,≤25,26.8887,8.9629,3,0.6458660066063266,0.286542008148536,1400000.0,401158.81140795036,2,
11,1,Jennifer Grey,Derek Hough,Actor/Actress,Entertainment,New York,United States,50,46-55,24.0,8.0,3,0.9865226515521341,0.09850969271104192,800000.0,78807.75416883353,1,
11,1,Kyle Massey,Lacey Schwimmer,Actor/Actress,Entertainment,Georgia,United States,19,≤25,23.0,7.666666666666667,3,0.9911529225714413,0.0963853923518078,800000.0,77108.31388144624,2,
11,1,Brandy,Maksim Chmerkoskiy,Singer/Rapper,Entertainment,Mississippi,United States,31,26-35,23.0,7.666666666666667,3,0.9878817420925297,0.09622787419754433,800000.0,76982.29935803547,4,9.0
11,1,Rick Fox,Cheryl Burke,Athlete,Sports,Unknown,Canada,41,36-45,22.0,7.333333333333333,3,0.9869779087695494,0.09350116547018783,800000.0,74800.93237615026,6,7.0
11,1,Kurt Warner,Anna Trebunskaya,Athlete,Sports,Iowa,United States,39,36-45,19.0,6.333333333333333,3,0.9858725460956229,0.08422604310945318,800000.0,67380.83448756255,5,8.0
11,1,Audrina Patridge,Tony Dovolani,TV Personality,Media,California,United States,25,≤25,19.0,6.333333333333333,3,0.9828371646017259,0.08409831097662994,800000.0,67278.64878130396,7,6.0
11,1,Bristol Palin,Mark Ballas,TV Personality,Media,Alaska,United States,19,≤25,18.0,6.0,3,0.9724634995880022,0.08063353035314162,800000.0,64506.8242825133,3,
11,1,Florence Henderson,Corky Ballas,Actor/Actress,Entertainment,Indiana,United States,76,>55,18.0,6.0,3,0.9703559547086746,0.08054860571462306,800000.0,64438.88457169845,8,5.0
11,1,Michael Bolton,Chelsie Hightower,Singer/Rapper,Entertainment,Connecticut,United States,57,>55,16.0,5.333333333333333,3,0.9437972956549154,0.07425240240647825,800000.0,59401.9219251826,11,2.0
11,1,The Situation,Karina Smirnoff,TV Personality,Media,New York,United States,28,26-35,15.0,5.0,3,0.9229113521450988,0.07138310288712058,800000.0,57106.48230969646,9,4.0
11,1,David Hasselhoff,Kym Johnson,Actor/Actress,Entertainment,Maryland,United States,58,>55,15.0,5.0,3,0.9026455819811171,0.0706634384051564,800000.0,56530.75072412512,12,1.0
11,1,Margaret Cho,Louis van Amstel,Comedian,Entertainment,California,United States,41,36-45,15.0,5.0,3,0.8714685476439488,0.06957044141681488,800000.0,55656.35313345191,10,3.0
11,2,Jennifer Grey,Derek Hough,Actor/Actress,Entertainment,New York,United States,50,46-55,24.0,8.0,3,0.9856077213744242,0.10604037235448506,866666.6666666667,91901.65604055373,1,
11,2,Audrina Patridge,Tony Dovolani,TV Personality,Media,California,United States,25,≤25,23.0,7.666666666666667,3,0.9806459772414307,0.10272197066135216,866666.6666666667,89025.70790650521,7,6.0
11,2,Bristol Palin,Mark Ballas,TV Personality,Media,Alaska,United States,19,≤25,22.0,7.333333333333333,3,0.9860810315254269,0.0996372607690443,866666.6666666667,86352.29266650508,3,
11,2,Kyle Massey,Lacey Schwimmer,Actor/Actress,Entertainment,Georgia,United States,19,≤25,22.0,7.333333333333333,3,0.9849061584026919,0.09957874738732661,866666.6666666667,86301.5810690164,2,
11,2,Brandy,Maksim Chmerkoskiy,Singer/Rapper,Entertainment,Mississippi,United States,31,26-35,21.0,7.0,3,0.9778093414821258,0.09570383113132984,866666.6666666667,82943.3203138192,4,9.0
11,2,Rick Fox,Cheryl Burke,Athlete,Sports,Unknown,Canada,41,36-45,21.0,7.0,3,0.9741911596239684,0.09553085071438135,866666.6666666667,82793.40395246384,6,7.0
11,2,Kurt Warner,Anna Trebunskaya,Athlete,Sports,Iowa,United States,39,36-45,21.0,7.0,3,0.9734628914278676,0.09549607100684349,866666.6666666667,82763.26153926436,5,8.0
11,2,Florence Henderson,Corky Ballas,Actor/Actress,Entertainment,Indiana,United States,76,>55,19.0,6.333333333333333,3,0.901484189281304,0.0854498497326641,866666.6666666667,74056.53643497557,8,5.0
11,2,The Situation,Karina Smirnoff,TV Personality,Media,New York,United States,28,26-35,18.0,6.0,3,0.8962469769043199,0.08223728411610139,866666.6666666667,71272.31290062121,9,4.0
11,2,Margaret Cho,Louis van Amstel,Comedian,Entertainment,California,United States,41,36-45,18.0,6.0,3,0.8589204134129915,0.08071670019271822,866666.6666666667,69954.4735003558,10,3.0
11,2,Michael Bolton,Chelsie Hightower,Singer/Rapper,Entertainment,Connecticut,United States,57,>55,12.0,4.0,3,0.4265488038904005,0.056887061933753404,866666.6666666667,49302.120342586284,11,2.0
11,3,Audrina Patridge,Tony Dovolani,TV Personality,Media,California,United States,25,≤25,26.0,8.666666666666666,3,0.9788351948245995,0.11961881222182529,933333.3333333334,111644.22474037026,7,6.0
11,3,Jennifer Grey,Derek Hough,Actor/Actress,Entertainment,New York,United States,50,46-55,24.0,8.0,3,0.9852872604068557,0.11180665944789413,933333.3333333334,104352.88215136786,1,
11,3,Brandy,Maksim Chmerkoskiy,Singer/Rapper,Entertainment,Mississippi,United States,31,26-35,24.0,8.0,3,0.978348309308673,0.11141942112210622,933333.3333333334,103991.45971396581,4,9.0
11,3,Rick Fox,Cheryl Burke,Athlete,Sports,Unknown,Canada,41,36-45,24.0,8.0,3,0.977114153911765,0.11135068789121014,933333.3333333334,103927.3086984628,6,7.0
11,3,Kyle Massey,Lacey Schwimmer,Actor/Actress,Entertainment,Georgia,United States,19,≤25,23.0,7.666666666666667,3,0.9875809634109303,0.10711529592449788,933333.3333333334,99974.27619619803,2,
11,3,Kurt Warner,Anna Trebunskaya,Athlete,Sports,Iowa,United States,39,36-45,23.0,7.666666666666667,3,0.9733784638888064,0.10635733786482686,933333.3333333334,99266.84867383841,5,8.0
11,3,The Situation,Karina Smirnoff,TV Personality,Media,New York,United States,28,26-35,20.0,6.666666666666667,3,0.8738679633126384,0.08828037593065932,933333.3333333334,82395.01753528204,9,4.0
11,3,Florence Henderson,Corky Ballas,Actor/Actress,Entertainment,Indiana,United States,76,>55,20.0,6.666666666666667,3,0.8668405807975333,0.08797073026374909,933333.3333333334,82106.01491283248,8,5.0
11,3,Bristol Palin,Mark Ballas,TV Personality,Media,Alaska,United States,19,≤25,19.0,6.333333333333333,3,0.8520509770009366,0.08411484634571338,933333.3333333334,78507.18992266583,3,
11,3,Margaret Cho,Louis van Amstel,Comedian,Entertainment,California,United States,41,36-45,18.0,6.0,3,0.6014909286591799,0.07196583298751776,933333.3333333334,67168.1107883499,10,3.0
11,4,Jennifer Grey,Derek Hough,Actor/Actress,Entertainment,New York,United States,50,46-55,28.0,9.333333333333334,3,0.975064408249628,0.136123311665142,1000000.0,136123.31166514198,1,
11,4,Brandy,Maksim Chmerkoskiy,Singer/Rapper,Entertainment,Mississippi,United States,31,26-35,24.0,8.0,3,0.9803313719567087,0.1269210093493768,1000000.0,126921.0093493768,4,9.0
11,4,Audrina Patridge,Tony Dovolani,TV Personality,Media,California,United States,25,≤25,23.0,7.666666666666667,3,0.9768755606608496,0.12369458892004918,1000000.0,123694.58892004918,7,6.0
11,4,Kyle Massey,Lacey Schwimmer,Actor/Actress,Entertainment,Georgia,United States,19,≤25,20.0,6.666666666666667,3,0.986656748130033,0.11458865967603919,1000000.0,114588.6596760392,2,
11,4,Rick Fox,Cheryl Burke,Athlete,Sports,Unknown,Canada,41,36-45,19.5,6.5,3,0.977798131217011,0.11248174353223989,1000000.0,112481.74353223988,6,7.0
11,4,Florence Henderson,Corky Ballas,Actor/Actress,Entertainment,Indiana,United States,76,>55,17.5,5.833333333333333,3,0.9269169741097606,0.10379276649487405,1000000.0,103792.76649487406,8,5.0
11,4,Kurt Warner,Anna Trebunskaya,Athlete,Sports,Iowa,United States,39,36-45,17.0,5.666666666666667,3,0.9165566735306251,0.10192840046326392,1000000.0,101928.40046326391,5,8.0
11,4,Bristol Palin,Mark Ballas,TV Personality,Media,Alaska,United States,19,≤25,16.0,5.333333333333333,3,0.86331384677744,0.09685066899139519,1000000.0,96850.66899139519,3,
11,4,The Situation,Karina Smirnoff,TV Personality,Media,New York,United States,28,26-35,14.0,4.666666666666667,3,0.6539359628332159,0.08361885090761978,1000000.0,83618.85090761978,9,4.0
11,5,Brandy,Maksim Chmerkoskiy,Singer/Rapper,Entertainment,Mississippi,United States,31,26-35,27.0,9.0,3,0.9768295319100898,0.15183395575251088,1066666.6666666667,161956.21946934494,4,9.0
